-8.8562,-3.9339
-7.8463,-3.9339
-6.5873,-3.9339
-5.6813,-3.9339
-5.0777,-3.9339
-4.6816,-3.9339
-4.4226,-3.9339
-4.2533,-3.9339
-4.1426,-3.9339
-4.0703,-3.9339
-4.023,-3.9339
-3.9921,-3.9339
-3.972,-3.9339
-3.9588,-3.9339
-3.9502,-3.9339
-3.9445,-3.9339
-3.9408,-3.9339
-3.9384,-3.9339
-3.9369,-3.9339
-3.9358,-3.9339
-3.9352,-3.9339
-3.9347,-3.9339
-3.9344,-3.9339
-3.9343,-3.9339
-3.9341,-3.9339
-3.9341,-3.9339
-3.934,-3.9339
-3.934,-3.9339
-3.9339,-3.9339
-3.9339,-3.9339
-3.9339,-3.9339
-3.9339,-3.9339
-3.9339,-3.9339
-3.9339,-3.9339
-3.9339,-3.9339
-3.9339,3.4533
-2.4183,3.4533
-0.52878,3.4533
0.83087,3.4533
1.7367,3.4533
2.3311,3.4533
2.7199,3.4533
2.974,3.4533
3.1401,3.4533
3.2486,3.4533
3.3195,3.4533
3.3659,3.4533
3.3962,3.4533
3.416,3.4533
3.4289,3.4533
3.4374,3.4533
3.4429,3.4533
3.4465,-1.0206
2.531,-1.0206
1.3882,-1.0206
0.56572,-1.0206
0.01776,-1.0206
-0.34179,-1.0206
-0.57696,-1.0206
-0.73067,-1.0206
-0.83113,-1.0206
-0.89678,-1.0206
-0.93968,-1.0206
-0.96772,-1.0206
-0.98604,-1.0206
-0.99802,-1.0206
-1.0058,-1.0206
-1.011,-1.0206
-1.0143,-1.0206
-1.0165,-8.1289
-2.4763,-8.1289
-4.2954,-8.1289
-5.6043,-8.1289
-6.4764,-8.1289
-7.0486,-8.1289
-7.4229,-8.1289
-7.6675,-8.1289
-7.8274,-8.1289
-7.9318,-8.1289
-8.0001,-8.1289
-8.0447,-8.1289
-8.0739,-8.1289
-8.093,-8.1289
-8.1054,-8.1289
-8.1136,-8.1289
-8.1189,-8.1289
-8.1223,-8.1289
-8.1246,-8.1289
-8.1261,-8.1289
-8.1271,-8.1289
-8.1277,-8.1289
-8.1281,-8.1289
-8.1284,1.3868
-6.1763,1.3868
-3.7424,1.3868
-1.9911,1.3868
-0.82427,1.3868
-0.05865,1.3868
0.44212,1.3868
0.76944,1.3868
0.98335,1.3868
1.1231,1.3868
1.2145,1.3868
1.2742,1.3868
1.3132,1.3868
1.3387,1.3868
1.3554,1.3868
1.3663,1.3868
1.3734,1.3868
1.378,1.3868
1.3811,1.3868
1.3831,1.3868
1.3844,1.3868
1.3852,1.3868
1.3858,1.3868
1.3861,1.3868
1.3864,1.3868
1.3865,1.3868
1.3866,1.3868
1.3867,1.3868
1.3867,1.3868
1.3867,-2.8634
0.51479,-2.8634
-0.57235,-2.8634
-1.3546,-2.8634
-1.8758,-2.8634
-2.2178,-2.8634
-2.4414,-2.8634
-2.5876,-2.8634
-2.6832,-2.8634
-2.7456,-2.8634
-2.7864,-2.8634
-2.8131,-2.8634
-2.8305,-2.8634
-2.8419,-2.8634
-2.8494,-2.8634
-2.8542,-2.8634
-2.8574,-2.8634
-2.8595,-2.8634
-2.8608,-2.8634
-2.8617,-2.8634
-2.8623,-2.8634
-2.8627,-2.8634
-2.8629,-2.8634
-2.8631,-2.8634
-2.8632,-2.8634
-2.8633,-2.8634
-2.8633,-2.8634
-2.8633,-2.8634
-2.8634,-2.8634
-2.8634,-2.8634
-2.8634,-2.8634
-2.8634,-2.8634
-2.8634,-2.8634
-2.8634,-2.8634
-2.8634,-2.8634
-2.8634,-2.8634
-2.8634,-2.8634
-2.8634,-0.63738
-2.4067,-0.63738
-1.8373,-0.63738
-1.4276,-0.63738
-1.1546,-0.63738
-0.97553,-0.63738
-0.85838,-0.63738
-0.78181,-0.63738
-0.73176,-0.63738
-0.69906,-0.63738
-0.67769,-0.63738
-0.66372,-0.63738
-0.65459,-0.63738
-0.64863,-0.63738
-0.64473,-9.844
-2.531,-9.844
-4.8843,-9.844
-6.5777,-9.844
-7.706,-9.844
-8.4463,-9.844
-8.9305,-9.844
-9.247,-9.844
-9.4539,-9.844
-9.5891,-9.844
-9.6774,-9.844
-9.7351,-9.844
-9.7728,-9.844
-9.7975,-9.844
-9.8136,-9.844
-9.8241,-9.844
-9.831,-9.844
-9.8355,-9.844
-9.8385,-9.844
-9.8404,-9.844
-9.8416,-9.844
-9.8425,-9.844
-9.843,-9.844
-9.8433,-9.844
-9.8436,-9.844
-9.8437,-9.844
-9.8438,-9.844
-9.8439,-9.844
-9.8439,-9.844
-9.8439,-9.844
-9.844,-9.844
-9.844,-9.844
-9.844,-9.844
-9.844,-9.844
-9.844,-9.844
-9.844,-9.844
-9.844,-9.844
-9.844,-9.844
-9.844,-9.844
-9.844,-0.40286
-7.907,-0.40286
-5.4921,-0.40286
-3.7544,-0.40286
-2.5967,-0.40286
-1.837,-0.40286
-1.3402,-0.40286
-1.0154,-0.40286
-0.80317,-0.40286
-0.66446,-0.40286
-0.57382,-0.40286
-0.51458,-0.40286
-0.47587,-0.40286
-0.45057,-0.40286
-0.43404,-0.40286
-0.42324,-0.40286
-0.41618,-0.40286
-0.41156,-0.40286
-0.40855,-0.40286
-0.40658,-0.40286
-0.40529,-2.1353
-0.75988,-2.1353
-1.2025,-2.1353
-1.521,-2.1353
-1.7332,-2.1353
-1.8724,-2.1353
-1.9635,-2.1353
-2.023,-2.1353
-2.0619,-2.1353
-2.0873,-2.1353
-2.104,-2.1353
-2.1148,-2.1353
-2.1219,-2.1353
-2.1266,-2.1353
-2.1296,-2.1353
-2.1316,-2.1353
-2.1329,-2.1353
-2.1337,-2.1353
-2.1343,-2.1353
-2.1346,-2.1353
-2.1349,-2.1353
-2.135,-2.1353
-2.1351,-2.1353
-2.1352,-2.1353
-2.1352,-2.1353
-2.1352,-2.1353
-2.1353,-2.1353
-2.1353,-2.1353
-2.1353,-2.1353
-2.1353,4.8226
-0.7078,4.8226
1.0719,4.8226
2.3526,4.8226
3.2058,4.8226
3.7656,4.8226
4.1318,4.8226
4.3712,4.8226
4.5276,4.8226
4.6298,4.8226
4.6966,4.8226
4.7403,4.8226
4.7688,4.8226
4.7874,4.8226
4.7996,4.8226
4.8076,4.8226
4.8128,4.8226
4.8162,4.8226
4.8184,4.8226
4.8199,4.8226
4.8208,4.8226
4.8214,4.8226
4.8218,4.8226
4.8221,4.8226
4.8223,4.8226
4.8224,-3.9833
3.0158,-3.9833
0.76344,-3.9833
-0.8573,-3.9833
-1.9371,-3.9833
-2.6456,-3.9833
-3.1091,-3.9833
-3.412,-3.9833
-3.6099,-3.9833
-3.7393,-3.9833
-3.8238,-3.9833
-3.8791,-3.9833
-3.9152,-3.9833
-3.9388,-3.9833
-3.9542,-3.9833
-3.9643,-3.9833
-3.9709,-3.9833
-3.9752,-3.9833
-3.978,-3.9833
-3.9798,-3.9833
-3.981,-3.9833
-3.9818,4.463
-2.2495,4.463
-0.089353,4.463
1.465,4.463
2.5006,4.463
3.1801,4.463
3.6246,4.463
3.9151,4.463
4.1049,4.463
4.229,4.463
4.3101,4.463
4.3631,4.463
4.3977,4.463
4.4203,4.463
4.4351,4.463
4.4448,4.463
4.4511,4.463
4.4552,4.463
4.4579,4.463
4.4597,4.463
4.4608,4.463
4.4616,4.463
4.4621,4.463
4.4624,4.463
4.4626,4.463
4.4627,4.463
4.4628,4.463
4.4629,4.463
4.4629,4.463
4.463,4.463
4.463,-0.065816
3.5338,-0.065816
2.3754,-0.065816
1.5419,-0.065816
0.98654,-0.065816
0.62214,-0.065816
0.3838,-0.065816
0.22802,-0.065816
0.12621,-0.065816
0.059672,-0.065816
0.016191,-0.065816
-0.012224,-0.065816
-0.030793,-0.065816
-0.042928,-0.065816
-0.050859,-0.065816
-0.056041,-0.065816
-0.059428,-0.065816
-0.061642,-0.065816
-0.063088,-0.065816
-0.064033,6.6076
1.3045,6.6076
3.0111,6.6076
4.2391,6.6076
5.0572,6.6076
5.5941,6.6076
5.9452,6.6076
6.1747,6.6076
6.3247,6.6076
6.4227,6.6076
6.4868,6.6076
6.5286,6.6076
6.556,6.6076
6.5739,6.6076
6.5856,6.6076
6.5932,6.6076
6.5982,6.6076
6.6015,6.6076
6.6036,6.6076
6.605,6.6076
6.6059,6.6076
6.6065,6.6076
6.6069,6.6076
6.6071,6.6076
6.6073,6.6076
6.6074,6.6076
6.6075,6.6076
6.6075,-3.4387
4.5464,-3.4387
1.9767,-3.4387
0.12768,-3.4387
-1.1043,-3.4387
-1.9126,-3.4387
-2.4413,-3.4387
-2.7869,-3.4387
-3.0127,-3.4387
-3.1603,-3.4387
-3.2568,-3.4387
-3.3198,-3.4387
-3.361,-3.4387
-3.3879,-3.4387
-3.4055,-3.4387
-3.417,-3.4387
-3.4245,-3.4387
-3.4294,-3.4387
-3.4326,-3.4387
-3.4347,-3.4387
-3.4361,-3.4387
-3.437,-3.4387
-3.4376,-3.4387
-3.438,-3.4387
-3.4382,-3.4387
-3.4384,-3.4387
-3.4385,-3.4387
-3.4386,-3.4387
-3.4386,-3.4387
-3.4386,-3.4387
-3.4387,1.9991
-2.323,1.9991
-0.93213,1.9991
0.06871,1.9991
0.73552,1.9991
1.1731,1.9991
1.4592,1.9991
1.6463,1.9991
1.7685,1.9991
1.8484,1.9991
1.9006,1.9991
1.9348,1.9991
1.957,1.9991
1.9716,1.9991
1.9811,1.9991
1.9874,1.9991
1.9914,1.9991
1.9941,1.9991
1.9958,1.9991
1.997,1.9991
1.9977,1.9991
1.9982,1.9991
1.9985,1.9991
1.9987,1.9991
1.9988,1.9991
1.9989,1.9991
1.999,1.9991
1.999,1.9991
1.9991,1.9991
1.9991,1.9991
1.9991,1.9991
1.9991,8.4246
3.3174,8.4246
4.9609,8.4246
6.1436,8.4246
6.9315,8.4246
7.4485,8.4246
7.7867,8.4246
8.0077,8.4246
8.1522,8.4246
8.2466,8.4246
8.3082,8.4246
8.3486,8.4246
8.3749,8.4246
8.3921,8.4246
8.4034,8.4246
8.4107,8.4246
8.4155,-9.1452
4.814,-9.1452
0.32194,-9.1452
-2.9105,-9.1452
-5.0642,-9.1452
-6.4773,-9.1452
-7.4016,-9.1452
-8.0057,-9.1452
-8.4005,-9.1452
-8.6586,-9.1452
-8.8272,-9.1452
-8.9374,-9.1452
-9.0094,-9.1452
-9.0564,-9.1452
-9.0872,-9.1452
-9.1073,-9.1452
-9.1204,-9.1452
-9.129,-9.1452
-9.1346,-9.1452
-9.1383,-9.1452
-9.1407,-9.1452
-9.1422,-9.1452
-9.1433,-9.1452
-9.1439,-9.1452
-9.1444,5.0249
-6.2375,5.0249
-2.6132,5.0249
-0.0052064,5.0249
1.7323,5.0249
2.8724,5.0249
3.6182,5.0249
4.1056,5.0249
4.4241,5.0249
4.6323,5.0249
4.7683,5.0249
4.8572,5.0249
4.9153,5.0249
4.9533,5.0249
4.9781,5.0249
4.9943,5.0249
5.0049,5.0249
5.0118,5.0249
5.0164,5.0249
5.0193,5.0249
5.0213,5.0249
5.0225,5.0249
5.0233,5.0249
5.0239,5.0249
5.0242,5.0249
5.0245,5.0249
5.0246,5.0249
5.0247,5.0249
5.0248,-5.1597
2.9353,-5.1597
0.33027,-5.1597
-1.5442,-5.1597
-2.7931,-5.1597
-3.6126,-5.1597
-4.1486,-5.1597
-4.4989,-5.1597
-4.7279,-5.1597
-4.8775,-5.1597
-4.9753,5.8731
-2.7757,5.8731
0.0046206,5.8731
2.008,5.8731
3.343,5.8731
4.2191,5.8731
4.7921,5.8731
5.1667,5.8731
5.4114,5.8731
5.5714,5.8731
5.6759,5.8731
5.7443,5.8731
5.7889,5.8731
5.8181,5.8731
5.8371,4.0959
5.485,4.0959
5.0385,4.0959
4.7168,4.0959
4.5023,4.0959
4.3616,4.0959
4.2695,4.0959
4.2094,4.0959
4.1701,4.0959
4.1444,4.0959
4.1276,4.0959
4.1166,4.0959
4.1094,4.0959
4.1047,4.0959
4.1017,4.0959
4.0997,4.0959
4.0984,4.0959
4.0975,4.0959
4.097,4.0959
4.0966,4.0959
4.0963,4.0959
4.0962,4.0959
4.0961,4.0959
4.096,4.0959
4.096,4.0959
4.096,4.0959
4.0959,-8.2103
1.5712,-8.2103
-1.5766,-8.2103
-3.8416,-8.2103
-5.3507,-8.2103
-6.3409,-8.2103
-6.9885,-8.2103
-7.4119,-8.2103
-7.6885,-8.2103
-7.8693,-8.2103
-7.9875,-8.2103
-8.0647,-8.2103
-8.1151,-8.2103
-8.1481,-8.2103
-8.1697,-8.2103
-8.1837,-8.2103
-8.1929,-8.2103
-8.199,-8.2103
-8.2029,-8.2103
-8.2055,-8.2103
-8.2071,-8.2103
-8.2082,-8.2103
-8.2089,-8.2103
-8.2094,-8.2103
-8.2097,-8.2103
-8.2099,-8.2103
-8.2101,-8.2103
-8.2101,-8.2103
-8.2102,-8.2103
-8.2102,-8.2103
-8.2103,6.7859
-5.1336,6.7859
-1.2978,6.7859
1.4623,6.7859
3.3012,6.7859
4.5079,6.7859
5.2971,6.7859
5.8129,6.7859
6.1501,6.7859
6.3704,6.7859
6.5144,6.7859
6.6084,6.7859
6.6699,6.7859
6.7101,6.7859
6.7364,6.7859
6.7535,6.7859
6.7647,6.7859
6.7721,6.7859
6.7769,6.7859
6.78,6.7859
6.782,6.7859
6.7834,6.7859
6.7843,6.7859
6.7848,6.7859
6.7852,6.7859
6.7854,6.7859
6.7856,6.7859
6.7857,6.7859
6.7858,6.7859
6.7858,6.7859
6.7858,6.7859
6.7859,6.7859
6.7859,6.7859
6.7859,6.7859
6.7859,6.7859
6.7859,6.7859
6.7859,6.7859
6.7859,6.7859
6.7859,6.7859
6.7859,6.7859
6.7859,-8.7418
3.6002,-8.7418
-0.37158,-8.7418
-3.2295,-8.7418
-5.1336,-8.7418
-6.383,-8.7418
-7.2002,-8.7418
-7.7343,-8.7418
-8.0834,-8.7418
-8.3115,-8.7418
-8.4606,-8.7418
-8.5581,-8.7418
-8.6217,-8.7418
-8.6633,-8.7418
-8.6905,-8.7418
-8.7083,-8.7418
-8.7199,-8.7418
-8.7275,-8.7418
-8.7324,-9.312
-8.8527,-9.312
-9.0006,-9.312
-9.107,-9.312
-9.1778,-9.312
-9.2243,-9.312
-9.2547,-9.312
-9.2745,-9.312
-9.2875,-9.312
-9.296,-9.312
-9.3015,-9.312
-9.3052,-9.312
-9.3075,-9.312
-9.3091,-8.1901
-9.0799,-8.1901
-8.7936,-8.1901
-8.5876,-8.1901
-8.4503,-8.1901
-8.3602,-8.1901
-8.3013,-8.1901
-8.2627,-8.1901
-8.2376,-8.1901
-8.2211,-8.1901
-8.2104,-8.1901
-8.2033,-8.1901
-8.1988,-8.1901
-8.1958,-8.1901
-8.1938,-8.1901
-8.1925,-8.1901
-8.1917,-8.1901
-8.1911,-8.1901
-8.1908,-8.1901
-8.1905,-8.1901
-8.1904,-8.1901
-8.1903,-8.1901
-8.1902,-8.1901
-8.1902,-8.1901
-8.1902,-8.1901
-8.1901,-8.1901
-8.1901,-8.1901
-8.1901,-8.1901
-8.1901,-8.1901
-8.1901,-8.1901
-8.1901,-8.1901
-8.1901,-8.1901
-8.1901,-8.1901
-8.1901,-8.1901
-8.1901,-8.1901
-8.1901,-8.1901
-8.1901,9.0314
-4.6569,9.0314
-0.25186,9.0314
2.9178,9.0314
5.0296,9.0314
6.4153,9.0314
7.3216,9.0314
7.914,9.0314
8.3012,9.0314
8.5542,9.0314
8.7196,3.2523
7.642,3.2523
6.2343,3.2523
5.2168,3.2523
4.5383,3.2523
4.093,3.2523
3.8018,3.2523
3.6114,3.2523
3.487,3.2523
3.4057,3.2523
3.3525,3.2523
3.3178,3.2523
3.2951,3.2523
3.2803,3.2523
3.2706,3.2523
3.2642,3.2523
3.2601,3.2523
3.2574,3.2523
3.2556,3.2523
3.2545,3.2523
3.2537,3.2523
3.2532,3.2523
3.2529,3.2523
3.2527,3.2523
3.2526,3.2523
3.2525,3.2523
3.2524,3.2523
3.2524,3.2523
3.2523,3.2523
3.2523,3.2523
3.2523,3.2523
3.2523,3.2523
3.2523,3.2523
3.2523,3.2523
3.2523,3.2523
3.2523,3.2523
3.2523,3.2523
3.2523,3.2523
3.2523,1.7031
2.9345,1.7031
2.5382,1.7031
2.2531,1.7031
2.0631,1.7031
1.9384,1.7031
1.8569,1.7031
1.8036,1.7031
1.7688,1.7031
1.746,1.7031
1.7312,1.7031
1.7214,1.7031
1.7151,1.7031
1.7109,1.7031
1.7082,1.7031
1.7064,1.7031
1.7053,1.7031
1.7045,1.7031
1.704,1.7031
1.7037,1.7031
1.7035,1.7031
1.7034,1.7031
1.7033,1.7031
1.7032,1.7031
1.7032,1.7031
1.7031,2.119
1.7885,2.119
1.8948,2.119
1.9714,2.119
2.0224,2.119
2.0558,2.119
2.0777,2.119
2.092,2.119
2.1014,2.119
2.1075,2.119
2.1115,2.119
2.1141,2.119
2.1158,2.119
2.1169,2.119
2.1176,2.119
2.1181,2.119
2.1184,6.9692
3.1137,6.9692
4.3544,6.9692
5.2472,6.9692
5.842,6.9692
6.2323,6.9692
6.4876,6.9692
6.6545,6.9692
6.7635,6.9692
6.8348,6.9692
6.8814,6.9692
6.9118,6.9692
6.9317,6.9692
6.9447,6.9692
6.9532,6.9692
6.9587,6.9692
6.9624,6.9692
6.9647,6.9692
6.9663,6.9692
6.9673,6.9692
6.968,6.9692
6.9684,6.9692
6.9687,6.9692
6.9689,6.9692
6.969,6.9692
6.9691,-5.7333
4.363,-5.7333
1.1139,-5.7333
-1.224,-5.7333
-2.7816,-5.7333
-3.8037,-5.7333
-4.4722,-5.7333
-4.9092,-5.7333
-5.1947,-5.7333
-5.3813,-5.7333
-5.5033,-5.7333
-5.583,-5.7333
-5.6351,-5.7333
-5.6691,-0.52264
-4.6223,-0.52264
-3.304,-0.52264
-2.3545,-0.52264
-1.7217,-0.52264
-1.3065,-0.52264
-1.035,-0.52264
-0.85745,-0.52264
-0.74144,-0.52264
-0.66563,-0.52264
-0.61608,-0.52264
-0.58371,-0.52264
-0.56255,-2.2714
-0.9075,-2.2714
-1.3458,-2.2714
-1.6617,-2.2714
-1.8723,-2.2714
-2.0105,-2.2714
-2.1009,-2.2714
-2.16,-2.2714
-2.1986,-2.2714
-2.2238,-2.2714
-2.2403,-2.2714
-2.2511,-2.2714
-2.2581,-2.2714
-2.2627,-2.2714
-2.2657,-2.2714
-2.2677,-2.2714
-2.269,-2.2714
-2.2698,-2.2714
-2.2704,-2.2714
-2.2707,-8.6755
-3.5848,-8.6755
-5.2231,-8.6755
-6.4019,-8.6755
-7.1873,-8.6755
-7.7026,-8.6755
-8.0396,-8.6755
-8.26,-8.6755
-8.4039,-8.6755
-8.498,-8.6755
-8.5595,-8.6755
-8.5997,-8.6755
-8.626,-8.6755
-8.6431,-8.6755
-8.6543,-8.6755
-8.6617,-8.6755
-8.6665,-8.6755
-8.6696,-8.6755
-8.6716,-8.6755
-8.673,-8.6755
-8.6739,3.5588
-6.1644,3.5588
-3.0354,3.5588
-0.78387,3.5588
0.71621,3.5588
1.7005,3.5588
2.3443,3.5588
2.7651,3.5588
3.0401,3.5588
3.2198,3.5588
3.3373,3.5588
3.414,3.5588
3.4642,3.5588
3.497,-6.9469
1.363,-6.9469
-1.3102,-6.9469
-3.2347,-6.9469
-4.517,-6.9469
-5.3584,-6.9469
-5.9087,-6.9469
-6.2684,-6.9469
-6.5035,-6.9469
-6.6571,-6.9469
-6.7575,-6.9469
-6.8232,-6.9469
-6.866,-6.9469
-6.8941,-6.9469
-6.9124,-6.9469
-6.9243,-6.9469
-6.9322,-6.9469
-6.9373,-6.9469
-6.9406,-6.9469
-6.9428,-6.9469
-6.9442,-6.9469
-6.9451,-6.9469
-6.9458,-6.9469
-6.9461,-6.9469
-6.9464,-6.9469
-6.9466,-6.9469
-6.9467,-5.2466
-6.5979,-5.2466
-6.1631,-5.2466
-5.8501,-5.2466
-5.6417,-5.2466
-5.5049,-5.2466
-5.4154,-5.2466
-5.3569,-5.2466
-5.3187,-5.2466
-5.2937,-5.2466
-5.2774,-5.2466
-5.2667,-5.2466
-5.2597,-5.2466
-5.2552,-5.2466
-5.2522,-5.2466
-5.2503,-5.2466
-5.249,-5.2466
-5.2482,-5.2466
-5.2476,-5.2466
-5.2473,-5.2466
-5.247,-5.2466
-5.2469,-5.2466
-5.2468,-5.2466
-5.2467,-5.2466
-5.2467,-5.2466
-5.2467,3.0076
-3.5532,3.0076
-1.4419,3.0076
0.077373,3.0076
1.0896,3.0076
1.7537,3.0076
2.1881,3.0076
2.4721,3.0076
2.6576,3.0076
2.7789,3.0076
2.8581,3.0076
2.9099,3.0076
2.9438,3.0076
2.9659,4.4311
3.2724,4.4311
3.6459,4.4311
3.9141,4.4311
